sentence_id (do not edit),target_word (Latinate verb under discussion),text (learner sentence containing the target_word),L1 (learner first language),CEFR (A1/A2/B1/B2/C1 from corpus),topic (essay topic, if available),grade (overall task grade / score, if available),nationality (learner nationality, if available),register_label (LLM context label: informal / neutral essay / academic / news / ambiguous),register_markedness_llm (LLM: 0 = not over‑formal, 1 = over‑formal),substitution_natural_llm (LLM: 0 = alternative not clearly better, 1 = natural replacement),simpler_alternative_llm (LLM: Germanic / simpler verb it suggests),confidence_llm (LLM: 1–3 confidence about its own judgement),human_register_markedness (YOU: 0 = not over‑formal, 1 = clearly over‑formal),human_substitution_naturalness (YOU: 0 = alternative not clearly better, 1 = natural replacement),human_simpler_alternative (YOU: Germanic / simpler verb you would actually use),human_confidence (YOU: 0–3, how sure you are),human_short_comment (very short explanation in English, optional),human_annotator_id (your initials or code)
1717,inform,"We are going to adopt in my country a very strange law relating to the right to abort. This right was granted to women in 1976 provided their pregnancy was less than 10 weeks . Nothing else was required and in particular the position that the father may have has not been taken into consideration. It is a right that women have Some associations since 1976 have raised relevant issues following the implementation of this law . Among others the fact that the number of abortions was supposed to decrease while it remains stable at 200 000 per year or the need to properly inform those who have decided to abort about all the aspects of an abortion. Now our new government wants to adopt a law that will forbid any kind of information which could be considered as 'against abortion' , typically some websites , family advisors or even priests . Apparently authorities are fearing a new position of a significant part of the population who consider that we have gone to far as basically we can do almost anything that we want with the 1976 law and its subsequent amendments. It looks pretty strange to face such a situation in a country that claims that it is the country of the human rights and freedom of expression !%%!",French,B2,Reviewing a self-help book,90.0,fr,neutral essay,1,1,inform,3,,,,,,
1738,consider,"When I was young I loved horses, and I took the first opportunity for riding one. As a result of my passion, my father bought me a horse and I could move around our house in our beautiful the country when and where I wanted ! After many years, when I earned money enough, I went to stables for taking riding horse lessons with an instructor who was a former famous jumper. He allowed me to have a good level in show jumping. But I had also many possibilities to attend serious accidents, especially the death of a horse in a show jumping competition. This accident made me consider that this sport was dangerous also for horses. Afterwards I was afraid for my horse and gradually this anxiety hindered me to riding properly. At the end I stopped competition and show jumping. Now I do only dressage.",French,B2,Finding a home for a wealthy client,95.0,fr,neutral essay,1,1,think,3,,,,,,
1741,consider,"Right now,  I'm in High School,thus, I don't have any job career. However, if we consider babysiting as a job then I've been doing that some months earlier. My plans for the future ? Well after High School I hope I'll be able to go to an American University so that subsequently I could work in America and perhaps I could be a movie translator ! Nevertheless, money is a big trouble as studying in the USA is really expensive, that's why prior to that I would like to go to England and work as an au pair girl so that I could take care of children, take English classes and be paid. While in England, I would keep money aside as much as I can and improve my English in order to be able to study overseas. It's only been a year or two since. I really wanted to study aboard, prior to that I wanted to study where I live, in France then get a licence in LEA which is about English and Spanish and afterwards I would work as a movie translator in France ir someplace else.",French,B2,Writing a movie review,95.0,fr,neutral essay,1,1,consider,3,,,,,,
1750,place,"Since i was born i feel like things are getting worse and worse. The famous crisis is getting permanent. It seems to me that i've always known that global crisis. Unfortunately we are not concerned the same way. I can afford a car, a place to live and food for my whole family other do not have that chance. That world has that drawback, though it can be wonderful, nothing is fair, nothing is shared. Everyone could be happy and live well. But we all expect the best, without caring the price of that terrible wish... Let us be optimistic, and how about living in a better world, where money would not be a problem, for anyone !!",French,B2,Requesting a bank loan,95.0,fr,informal,1,1,situation,3,,,,,,
1757,consider,"In France, since two years the bottom is dropping out of the national economy. A lot of people are loosing their jobs, taxes and prices are increasing too much. We can see that more more people are pessimistic and sometimes even depressive.  The national debt is increasing every year, our country is becoming impoverished and no serious plans are developped. The media are also responsible for this bad state of mind, they are always speaking about all that and I am sure that they could, from time to time, speak about positive things. That would help to keep a dynamic and positive attitude. So when you have a roof over your head and food on the table you can consider that all is fine for you. You can learn to be happy and enjoy being without too many problems.",French,B2,Requesting a bank loan,90.0,fr,neutral essay,1,1,consider,3,,,,,,
1775,provide,"The main purpose of this excerpt is to provide some information about how people should react when they face a career path confusion. The author uses an interesting way to explain that workers must focus on their feelings, hobbies or needs to determine which job could make them happier, which job could correspond the most with their personality. Even though it is likely not so difficult to find such a position, I guess the author forgot many important points, especially in the current crisis which has been affecting all the industries. Obviously, people must choose a position which will satisfy their needs, but according to their skills and experiences, not only feelings. When you apply for a position, the motivation is absolutely not enough for your employer, you have to have at your disposal a real background, the requested diplomas and sometimes must be strongly recommended by another people.",French,B2,Writing an advertising blurb,90.0,fr,neutral essay,1,1,give,3,,,,,,
1775,request,"The main purpose of this excerpt is to provide some information about how people should react when they face a career path confusion. The author uses an interesting way to explain that workers must focus on their feelings, hobbies or needs to determine which job could make them happier, which job could correspond the most with their personality. Even though it is likely not so difficult to find such a position, I guess the author forgot many important points, especially in the current crisis which has been affecting all the industries. Obviously, people must choose a position which will satisfy their needs, but according to their skills and experiences, not only feelings. When you apply for a position, the motivation is absolutely not enough for your employer, you have to have at your disposal a real background, the requested diplomas and sometimes must be strongly recommended by another people.",French,B2,Writing an advertising blurb,90.0,fr,neutral essay,1,1,ask,3,,,,,,
1781,attempt,"The last sales meeting where I attempted , was really clear about the target which must be achieved by the sales department next year. I heard with pleasure the presentation of our manager about the difficulties meet over this year and the solutions taken to keep the customers. Also the presence of the CEO to this sales meeting showed us that the sales department had a real strategic mission in our company and we had to carry on our effort. However I have some remarks about this sales meeting . Firstly if our manager had announced the key points at the opening of the meeting it would have been easier for us to be more attentive; secondly if each sales representative had presented their sales action over the year it would have been more constructive. Thirdly if our manager had let the sales representatives talk it would have allowed to the CEO to show their commitment. Except the below bad points , this sales meeting remain positive and  it will be usefull for the next year.",French,B2,Applying to be a fitness trainer,90.0,fr,neutral essay,1,1,try,3,,,,,,
1795,inform,"When I was growing up, in the middle 1960s, internet didn't be found, regardless general public didn't use it in France. The only media we knew were books, newspapers and television; however, they were less widespread than today. It's difficult to imagine, but everybody didn't own a television. Subsequently, we really were less informed, and especially less quickly, about what happened in the world. Dictator's life was far easier... Internet was a groundbreaking invention, which changed the world as deeply as the industrial revolution did in the last 19th century. As for me, internet totally changed my way of learning. Nowadays, if I search for an information, at any time, about any topic, I take my laptop and I immediately access to any article, anywhere in the world. It's absolutely fantastic! In the past, I must go to the library and, with luck, I could consult a few books and nothing else. When I was a schoolboy, I learned English with a book; today, I curl up on my couch and I connect to Englistown. I study by watching video clips, and my private teacher lives in Capetown! The only thing that internet didn't change for me is my way of reading books: I continue to prefer paper.%%",French,B2,Setting rules for social networking,95.0,fr,neutral essay,1,1,found,3,,,,,,
1798,place,"The last couple of years was difficult for the country where I live. Because of the political turmoil and war the economy was down. Many people lost their job or had financial problems because they had to take charge of their extended family ,who was affected by the war. The market price was high and people struggle to have food on their table. Fortunately things are looking up now. There are more and more people who can pick up works. It still difficult for people to be thriftier because of the rising of market place. The government is managing to keep the inflation rate low. I think in the future things would turning around.",French,B2,Requesting a bank loan,90.0,fr,news,1,1,market,3,,,,,,
1800,place,"In France, when you are arriving into the restaurant you are expected to go first before women if you are a man, because all the people inside will like at you and not the woman. So, at the table, you have to let seat the woman first. It's bad manners to put elbows or hats on the table. Manners have to do with showing respect toward others.You are supposed to wait every seat before eating.What is proper is to not talk with a mouth full.You are expected to stand up if a woman was to get up to go to the restroom. After sitting down to eat, place your napkin on your lap.Remember,never use you cell phone at the dinner table.",French,B2,Turning down an invitation,95.0,fr,ambiguous,1,1,seat,3,,,,,,
1803,place,"I like my life. Philosophically, I think I am always at the place I must be at a given time : because what I am, what I do is linked directly with my previous thoughts, behaviors, and actions. Of course, like every human being, I often dream about having a better position, a bigger income so I could purchase a bigger house and car. However, in twenty years in the same company, I had five different positions and each one was better than the one before. I don't see why this evolution should be different in the future: I always try to do my best. Nevertheless, I have two challenges: to master my level of stress in keeping a very regular practice of sports and to have a more satisfacting social life, I mean, to bind ou rebind deeper links with my friends and maybe to found a family.",French,B2,Describing a terrifying experience,95.0,fr,informal,1,1,purchase,3,,,,,,
1803,purchase,"I like my life. Philosophically, I think I am always at the place I must be at a given time : because what I am, what I do is linked directly with my previous thoughts, behaviors, and actions. Of course, like every human being, I often dream about having a better position, a bigger income so I could purchase a bigger house and car. However, in twenty years in the same company, I had five different positions and each one was better than the one before. I don't see why this evolution should be different in the future: I always try to do my best. Nevertheless, I have two challenges: to master my level of stress in keeping a very regular practice of sports and to have a more satisfacting social life, I mean, to bind ou rebind deeper links with my friends and maybe to found a family.",French,B2,Describing a terrifying experience,95.0,fr,informal,1,1,purchase,3,,,,,,
1804,place,"I allready did extreme sport when I was more young. I took a lot of risk on my skis. I remember when, with my two friends, I went to L'Alpe d'Huez for skiing. We allways want to go outside the protected skiing section and we risked our life several times. For exemple we are lost, and we saw the teleski in the front of us, but there was a long place only with snow. We decided to take maximum speed to cross this way. We pushed our limits, I remember my heart pulse quickly and the adrenaline was in all my body. We was totaly happy when we arrived behind the teleski. But the teleski-man looked afraid and he explained us we crossed a lake the ice would be crashed with our skis, we would be dead in the cold water. It was totaly crazy ... but what a rush ! I think we never forget this extreme skiing session.",French,B2,Finding a home for a wealthy client,90.0,fr,neutral essay,1,1,spot,3,,,,,,
1806,place,"The Internet and my smartphone have really change my live. Thanks to the Internet I have access to a big quantity of information. For example, we can read all the news of the world. Or, when I searched a job, I found a lot of jobs ad thanks to the Internet. And the most important is I'm able to learn english at home in my couch. My smartphone also change my life. Now, the Internet, my e-mail or my social networks are everywhere I'm. And with my smartphone I feel myself more in security. For example, if I'm in the street and I'm lost, I can download a map of the place where I'm. But the hard part with the technology is sometimes it doesn't work well and we don't know why and how we can sort the problem out.",French,B2,Helping a coworker deal with a phobia,90.0,fr,neutral essay,1,1,location,3,,,,,,
1809,place,"In France, the good manners are very important. But in this days you see often men who don't know the good manners; They don't held the door open to let enter a woman or to open the car dor. Even when you are pregnant and you are in a supermarkt on the cashier, nobody let you go take his place. You have to wait your tour. Even at table you have to know how to utilise your cutlery, from outside to inside througt your plate. In the ""quatiers chics of Paris"""" you have some special school whrere you can learn all these good manners if you are born in a aristocratic family or if you get a job in a hight stars hotel.",French,B2,Turning down an invitation,80.0,fr,neutral essay,1,1,use,3,,,,,,
1809,utilise,"In France, the good manners are very important. But in this days you see often men who don't know the good manners; They don't held the door open to let enter a woman or to open the car dor. Even when you are pregnant and you are in a supermarkt on the cashier, nobody let you go take his place. You have to wait your tour. Even at table you have to know how to utilise your cutlery, from outside to inside througt your plate. In the ""quatiers chics of Paris"""" you have some special school whrere you can learn all these good manners if you are born in a aristocratic family or if you get a job in a hight stars hotel.",French,B2,Turning down an invitation,80.0,fr,neutral essay,1,1,use,3,,,,,,
1857,consider,"Dear Sir, I am writing regarding the overtime I am due . I had to work extra hours during two weekends and I object that you refuse to pay this overtime. My contract clearly states that I should be compensated for my weekend work. Furthermore, you argue that these extra hours weren't your fault, this argument can't be considered as nothing in my contract allows you to refuse to pay me for something the company is not responsible of.  Consequently I believe I am within my rights to claim being paid for the two weekends I had to work. Should you refuse to pay, I would consider the possibility of suing the company for damages. I hope there is an opportunity to settle out of court. Yours sincerely MAP",French,B2,Reviewing a self-help book,80.0,fr,informal,1,1,consider,3,,,,,,
1862,inform,"It was a real intreresting meeting, some actions have been take to move forward. The Board of Directors has decided to move quickly the merger of the two companies. Also, it has been decided to fire the actual Sunset CEO , no replacement scheduled for this position. The last announcement over this meeting has been that a COO will be hiring to resolve the actual Sunset difficuties. The above decisions must remain confidential till tomorrow morning. Official announcement will be done to the employees . A next meeting will be scheduled on next month and I will inform you of any update.",French,B2,Helping a friend find a job,90.0,fr,news,1,1,inform,3,,,,,,
1870,inform,"Since I whas child I love technology. When I whas 6, my parents bought a new television with the color and I remend how it's hard for them to found the channel. For me it was totally natural, and I used it naturally. After that my parent bought one one the first PC, an Amstrad. I was captivated and used it every day. My interest for technology never stop, and actually I have computers, tablets, smartphone and lots of gadgets. My friend always call me for informations about new product or for help them with computer or smartphone. But it's sometimes a problem because I always want to buy new product. I'm totally sad wen I can't have the last update or the new generation  smartphone or tablet. Unfortunately I nedd lot of time to keep informed and the downside is the frustration to keep an old product and want to change every day. It's the bad way to be a nerd.",French,B2,Helping a coworker deal with a phobia,80.0,fr,informal,1,1,tell,3,,,,,,
1880,consider,"Smoking can harm the health and the government tries to limit as much as possible its consumption. Every year, new laws are voted to discourage consumers to go on. First, in a financial point of view, taxes on packs of cigarettes are often increased : the rising percentage of the prices is significant, so a lot of smokers complain that smoking is becoming a luxury. Furthermore, one tries to disgust consumer from tobacco : some advertisings make them feel guilty, and the producers are obliged to display on the packs shocking images revealing tobacco disastrous effects on the body. At last, smoking has been forbidden in more and more public places (restaurants, coffees...). Some smokers consider that such legislation represent a blow to individual rights, but the others have the right not to breathe smoke. As a matter of fact, non-smokers must be protected from passive smoking, which can have bad consequences.",French,B2,Reviewing a self-help book,95.0,fr,news,1,1,discourage,3,,,,,,
1884,consider,"In this day and age, despite what sometimes people use to say (especially elderly people), the etiquette still exists. In France, like in other countries, when you are invited at someone's or somewhere, for dinner, or an other special occasion, there are some rules that you have to respect. First, don't be late, or too late: when you are invited at someone's place, the best is to arrived few minutes after the scheduled hour, but not more than fifteen minutes. If you are going to an event, like, let's say, in an Art Gallery, for some kind of event, just be at time, or five minutes late. Then, an other advice is to bring something, a little present, when you're invited for dinner somewhere (except if you're going to the restaurant). The most common things are a bouquet of flowers, or a bottle of wine, but other things are also appreciated, like some special food, to taste at the aperitif. Of course, in all cases, turn off your phone before going to your invitation, because it is ill-considered, and very rude. Then, when comes the time of start eating, wait for everybody to be served before starting, it's respectful.%% Well, now you're ready to spend a good time at your next invitation. Last step : book a flight to France to taste some nice food !",French,B2,Turning down an invitation,95.0,fr,neutral essay,1,1,ill-considered,3,,,,,,
1912,place,"In France, it has been applied a law forbiding to smoke in public areas like restaurant , bar, train bus station , transports and school. This law has been put in place the first February 2007. We can consider this law has been well accepted by french people. Even if this hasn't dicreased the number of smokers, this law has had a real benefit for all people. No-smokers are not longer troubled by the cigaret's odors and now smokers couldn't consider now to smoke in a bar or in their office. In my view, this kind of law is really usefull for our society ,  when this law has been applied I was smoker and I've never considered this law like unacceptable but like a new way of life. From my point of view the persons who haven't yet accepted this law and carry-on to criticize are too addict to the the cigaret. Their drug is most important than their neighbours, childrens or friends' health.",French,B2,Reviewing a self-help book,90.0,fr,neutral essay,1,1,locations,3,,,,,,
1917,place,"I always wanted take up white-water rafting. I love the water sports. When I was young I begun sport with canoeing in calm waters, little by little I wanted more thrills, so I took up white-water kayaking. Next I practiced this sport in gorgeous place, with huge rivers, sometimes even the ocean. I really loved this sport. But one day, I saw people who did white-water rafting. It seemed to be awesome, and also very scared. I didn't understand why, but I felt afraid of this sport whereas I always practiced extremes sports, like hang gliding, snowboarding, windsurfing or also skydiving. One day I decided to face my fears of white-water rafting, so I enjoyed down the river. To finish, I want to tell that I'll never regret to face my fears, and I plan to face others fears. And I recommend to everyone to face your fears.",French,B2,Finding a home for a wealthy client,80.0,fr,neutral essay,1,1,locations,3,,,,,,
1925,assist,"The last presentation which I assisted was enough clear. The presenter opened his presentation by a nice little story about him and one of his clients. Then he started by summarizing the key points of his presentation with as first point an explanation about success of the firm in this moment, the sales figures rose by 10 percent last year and could increase to 15% from 10% over this three next years. Many reasons of this success; our team building and our competitiveness mind. To be clearer he used more graphs as line chart and pie chart. After few questions, that brought to his next point, the change of executive team and news responsibilities for the COO and the CFO and creation of many new departments.  However, he could have done differently; we would have understood the key point of this part if the presentation had included a flow chart. To conclude if his opening was compelling and if I liked him to given more facts and figures, his conclusion, with his joke which didnt work, had finished with a boring sense.",French,B2,Applying to be a fitness trainer,70.0,fr,neutral essay,1,1,attended,3,,,,,,
1941,obtain,"In all Europe, improvements have been made in the subject of gender equally for 50 years. After the voting right, the abortion right was obtained in 1980. That was an important social advance as the victory was won side by side with men and not against them.  However, we have to continue to seek the total equality for example about wages.  By the time,  the gender concerns are very important within specific politic regims which try to lower the women rights level. In those countries women can't have education or health care as effective as men are used to enjoying. We must endorse them.",French,B2,Doing a survey about discrimination,80.0,fr,neutral essay,1,1,get,3,,,,,,
1948,purchase,"I would like to speak about my french people with their finances in general. Actually in France, there is people who like keeping their money for themselves, without any purchase, but there is also and mainly, people who spend a lot of money without any consideration of their own source of income. That's why people, step by step and month after month, getting strapped and even broke. What a mess. Buying clothes for their identity or for their vanity is the silliest thing ever like buying a lot of video games to escape responsability and real life instead of assuming issues. Don't use money like an escape, just think about the others instead of thinking about yourself",French,B2,Requesting a bank loan,80.0,fr,neutral essay,1,1,buy,3,,,,,,
1993,demonstrate,"The manager asked to the team to organise 8 open days in the year to raise the annuel recipes. Over half of the employes disagrees with such a strategy and the CFO confirmed this point of view with a graph wich demonstrates that the progression of new clients is correct but the development of customer loyalty is unsatisfactory. So, the manager is expecting within 3 days constructive ideas with a solid business plan.",French,B2,Helping a friend find a job,95.0,fr,news,1,1,raise,3,,,,,,
1997,demonstrate,"I attended recently a presentation made by our chief on the key achievements of last year (2013). the objective of such meeting is to give to all the members of our staff the consolidated results of our activities with relevant figures , problems . i was not happy this year with the presentation made by our new chief who neglects to come up with figures in order to demonstrate the efforts made  by all of us . HE also forgot to mention his personal thanks and appreciation  to the people  who work hardly to achieve the good resultse. He dos mention any think about the future . This is one thing that we did well when he developed the new human resource  policy . I think everybody was satisfied by hearing that the Boss was aware  of the necessity and the emergency to solve Somme pending personal problems. I found his reference to the current crisis  very interesting especialy  the fact  that we need globally to spend less in order to increase our competitiveness and increase our market share",French,B2,Applying to be a fitness trainer,70.0,fr,academic,1,1,demonstrate,3,,,,,,
2028,place,"During the latest 30 years of the XXth. century, many famous landmarks were built in Paris: Centre Georges Pompidou, Montparnasse Tower, Louvre Pyramid, and Bastille Opera. Some of them were very controversial. But one thing is certain, they all will left a long lasting footprint in the urban landscape. In my opinion, the Centre Georges Pompidou is the most obvious failure. Its groundbreaking architecture and its garish aggressive colors are unnecessarily provocative and upsetting. In opposite, the Louvre Pyramid is certainly an unquestionable achievement. This magnificent glass and steel structure in the center courtyard stands out against the ancient architecture of the Louvre palace. It has become the main entrance of the place. Each visitor can experience how this museum is modern and living and no more as asleep as it was before Pyramid's construction. To my taste, it's a masterpiece. Unfortunately, nothing that deserves to be mentioned has been built for ten years. The architectural policy is static since the mid 90's The Seine banks have been refurbished and cleared of cars. An important part of them are now a pedestrian area. But that's an improvement, not an ambitious urban policy. Without doubt, Paris needs a challenging architectural vision to be able to compete with other world renowned metropolises.%%",French,C1,Renting out a room,100.0,fr,news,1,1,located,3,,,,,,
2057,request,"Good evening everybody! I'm Raphael, a good friend of the young married couple. And i wanna say something for them. Thanks to everyone to be here with them in one of the most important and best day of their life. And i just request your atttention for a court instant, i will not be long! As I say before, i'm a friend of the couple, but at the begening, i am mainly a friend of Robert, the groom. And i remember, when he was a little child, he said : "" I never get married, girls sucks"". Look at you now, with your wonderful bride! You don't expect that to you, the first if our group of friends who get married. Congratulations ! I am so happy for you. And i want tell to the bride that she can't made a better choice, Robert is the kindest and the funniest person i have never met ! To finnish, i invite you to raise your glass to the young married and i wish them a nice life together with a lot of children!",French,C1,Talking a friend out of a risky action,80.0,fr,informal,1,1,ask,3,,,,,,
2059,place,"For me technology is tastature on your desk. In your kitchen , the fridge will habe a progamm which tells you what you have to buy and more and more people will soon be on board with. Also GPS autopilot will be developped, so you will not have to do a lot; your cars will brake alone, will selfpark. A lot of eco friendly products will be developped. What for me will be a good thing is, that more and more, like your passport, credit cards, tickets, smartphones, your medical files will be retinal scanned, may be also your car. In all the street  cameras will take place, also around your house and garden. But can you say me, where is going our private sphere ?",French,C1,Comparing two online retailers,90.0,fr,neutral essay,1,1,locate,3,,,,,,
2062,provide,"It's about time that people be conscious that the survival of mankind is linked to the way natural ressources are used. Green business provide to consumers products that are sustainable hence environmentally friendly. The best efforts have to be made among large corporations in the oil or wood industry which are constantly exloiting these ressources which we know are non-renewable . On one hand goverments encourage the green industry to develop, on the other hand they keep being dependant on fossil energy. Oil, Gas, Wood and Nuclear businesses are very lucrative. They generate a lot of jobs and revenues which are essential for a healthy economy. It's a challenging situation for decision makers I don't go out of my way to buy green products because I believe such a problem is a big issue that needs to be solved internationally and individually in people's heart and mind. I'm not quite sure that buying green products can help. It has mainly to do with men's behaviour. What is the real sense of wealth?",French,C1,Giving advice about budgeting,95.0,fr,academic,1,1,supply,3,,,,,,
2067,place,"Paris is very well known for its variety of architecture. The haussmannian architecture is the most spread throughout the city and represents 60% of the buildings. The city owes a major deal of its beauty to Geoges Haussmann. One of the most touristic city in the world, the places that are the most attractive are buildings or monuments such as: The Eiffel tower, The Arc de Triomphe, The Pyramind du Louvre, The Georges Pompidou center. Among all of them, The best of the best is the Eiffel tower which is the most daring architecture with its 324 meters height. Beside this there is the business area of The Defense where are situated not only modern buildings but also the tallest in number. Each building differs from one another in shape and style but everything is well suited to give a splendid sight to the overall. At last, an important place is also given to parcs. That's why everyone can take pleasure to have a walk in the tuileries or the Luxembourg gardens.",French,C1,Renting out a room,80.0,fr,news,1,1,build,3,,,,,,
2068,construct,"France, is a country well-known for it's wonderful and mostly old-fashioned architecture. The towns of France make you travel to another time. There are a lot of Renaissance, gothic and Baroque architecture , particularly in the historical buildings such as St Peter's Basilica, Notre Dame or several castles throughout France. Paris, it's first city, is the perfect exemple of the melding of architectural styles, there are a lot of classical and antique buildings where people still live. However there are also a lot of modern and postmodern architecture, strangely enough it's not the youngest buildings but they really convey a feeling of innovation and modernism. The Louvre with it's glass and metal pyramid is really unusual and astonishing, people still cross the world to see it. And even if it was constructed in the 12th Century the use of metal was not the most beautiful material at this time. Finally, there is the Eiffel Tower, the tallest building in France with, 324m, entirely made of wrought iron and it's individual look. It's a really touristy building that I don't personally find beautiful during the day but at night, with it's thousands of lights it illuminates beautifully the streets of Paris.%%",French,C1,Renting out a room,90.0,fr,ambiguous,1,1,construct,3,,,,,,
2073,place,"Okay, I will tell you a story of a man who confirm that zombies do exist ! it tooks place in 1960's in the native village of my mother. One day, a farmer has died of his injuries after falling off a cliff, he was 45 years old. And naturally, we took her body to the cemetery and was then buried. Three days later, when her daughter and wife were having lunch, he opened the door of the house with eyes wide open and dust everywhere on clothing. His wife dies directly after a heart attack and his daughter became mad ! this man has won everything. In fact, at the time, there were no doctors in the village, so we decide to bury someone if we can not hear his heart beat anymore. But the truth is that the man had a severe bradycardia, that was all ! Anyway, the end of this story is dramatic, but admit that it's so crazy !",French,C1,Applying for sponsorship,80.0,fr,neutral essay,1,1,happened,3,,,,,,
2100,provide,"I'm a firm believer in sustainable living. I believe that instead of relying on fossil fuels, we should make more use of renewable energy, that is wind and water power, the energy of the sun. Provided that you have strong winds,wind power is quite effective. Building a small wind farm will provide our whole village with electricity. It's a cheaper way of generating energy. Why don't we built our houses with traditional energy-saving techniques. The way I look at it, we can do more. If each individual does their part, we can move mountains! In my opinion, we have to be active ourselves",French,C1,Writing a rejection letter,95.0,fr,neutral essay,1,1,generate,3,,,,,,
2158,consider,"Dear Elizabeth, After a thourough study we have selected the following ad campaign for Century watches. I'm pretty sure you will love it. First of all many people match Century watches with a certain concept of luxury. That's the reason why we tend to choose the picture representing a man playing to Golf, cause as you know Golf used to be considered as a gentlemen sport. But we would like to enlarge our public target by reaching out also women. In this way we have had an idea that will capture your attention : we wish to have, on the same ad, a professional woman Golf player associated to a man celebrity representing a lot of class, like George Clooney for instance. With the two of them, we could reach out a really large public, from almost all men catagories to an important number of women, doing sports or having a glamour side. Please let me know if this idea has fully caught your attention. Kind regards",French,C1,Choosing a renewable energy source,90.0,fr,news,1,1,considered,3,,,,,,
2161,obtain,"In my city as I live in the small village, the only renewable energy that would be beneficial will be the solar power and wind power. We don't have an ocean or a strong river in my area, so it will not be possible to use hydroelectricity or tidal energy, even biomass can't be conceivable. Here, some homes have panels solar on their roofs and I have to say that this installation is really costly.  For promoting them to the future owners, it was said that they will save money if they purchase it. The first assumption of this operation was to obtain a tax reduction and the second was to sell the electricity provided by this concept to the government. In fact, the reality is that this investment is too costly and the return on investment is not profitable, because the government of course, dropped the cost of electricity in return. Concerning the wind power I heard that it is not safe for the health, independently the fact of the nuisance of the loudly sound. I think that everyone should take care of our environment by recyclable each thing possible, and try to save energy each time we can do it, because the future does not appear as happy days nowadays.%%",French,C1,Writing a rejection letter,100.0,fr,neutral essay,1,1,obtain,3,,,,,,
2209,demonstrate,"I have chosen for our next ad campaign"" Your glamour; your Century"" Should we in the slogan add ""forever""? I think it could be very fashion to add something which could come up in the mind of the future customers as they will find our brand as the part of their own life. The picture of beautiful woman will be definitely our best argument. This kind of customers like the beauty of everything even if it is costly. Our market target will be associated with a soft song as jungle which will be disseminated in all radios. I propose to you to change the dress of that girl because it reminds us 'Marilyn Monroe' and we have to move with our time, maybe a brown girl will be more suitable. It could be great if we headlight the picture of the man who is totally attracted by this girl. The idea of Champagne is great to show how the party is lovely going and it demonstrates how people enjoy our products. I don't like the light in the left of the picture but maybe we could put a slogan with a picture of our product which will reveal what we sell.%% Keep it up!.",French,C1,Choosing a renewable energy source,70.0,fr,informal,1,1,show,3,,,,,,
2215,utilise,"If I speek about green business, for me it's the sale of products which are environment friendly. It also can be products which are produce in our area or country, not at the other end of the world. To be green I think the industrustry has to think about the packaging which often is too much for me. For example when I do my shopping , I always use a bag which I can be reutilised. I need my car to go to work every day but I try not to take it if not necessary. I also have a little garden where I plant  my own vegetables. I buy always tissurs which are recyclable. In my neighborhood many people have solar panel on their roofs; I taught to myself if I have to change my heating I'll also buy a green one which runs with air power and I'll put some solar panels on my roof too. I mean if a company built a new building, they also have to take care to utilise green material which are safer for our planet. My point is if everyone kate a little more care of what I buys and hopely what he puts in the rubish we can go ahead.%%",French,C1,Giving advice about budgeting,80.0,fr,neutral essay,1,1,use,3,,,,,,
2218,observe,"A lot of people would like to be successful but if so much people are writing about this topic, it is clearly because no one has found a recipe! It is true that one can observe some traits in a majority of successful people: be self-confident, motivated, creative and innovative... But it is not so simple. According to me, success doesn't only depends on you. The support of your family and your friends to believe in your capacities and to help you to realize your dreams is important. Then, if you are born in a wealthy or a successful family, it could be easier too. In this case, your family brings you the money you need to begin your project or can make you meet the people you need. Another point could be destiny and chance. Sometimes, you have the good idea at the good time or by chance you meet exactly the people you were needed to meet! This last point seems very important because in a lot of interviews of successful people they are talking about 'chance'... so, are you born on a lucky star?",French,C1,Writing a campaign speech,90.0,fr,neutral essay,1,1,observe,3,,,,,,
2229,inform,"Everyone, I am very pleased to inform you that the Human Resources Intranet Site now available for You.The icon for the site is located with the other internal site icons.This is a start -up site that will be added to on a regulart basis.At the moment all HR forms and the organization charts can be assesed on this site. In the near future other information, including an employee handbook, will be available on the site. If you have suggestions for information to be included in this site, please let us know; we welcome all your comments and suggestions . Petr",French,C1,Writing about a disaster relief effort,90.0,fr,neutral essay,1,1,inform,3,,,,,,
2251,receive,"Green energy is one of the major issues of this decade, or even of this century. In fact, with the world population growing at such a high pace, energy needs are increasing exponentially. We're now trying to replace nuclear and coil power by wind and solar power to get to a more sustainable world. That's what we call ""green business"". My opinion about green energy is that it is necessary to start using them massively, in order to preserve the Earth for the future generations of humans and animals that will receive the legacy we will give them. However, hypocritical measures are taken by governments and companies to give the impression that they are acting in that way, while they are doing only the very requiered things. I'm not really going out of my way to buy green products, because they're often too expensive, but I try to act every day in order to reduce waste. For instance I reuse plastic bottles, I buy products in biggest quantities to avoid getting many little packages, and I recycle paper and glass.",French,C1,Giving advice about budgeting,95.0,fr,neutral essay,1,1,get,3,,,,,,
